review_id,title,author,author_url,version,rating,review,vote_count
5017388045,Where is the back up?,Rxxxxxy,https://itunes.apple.com/us/reviews/id261062508,5.3.7,1,"This app might be #2 on productivity list but what amazes me is lack of back up options such as google drive, one drive, etc. All it has is iCloud which is useless if you are trying to work between iOS, windows or iOS android. I deleted the app as soon as I got it and went back to GoodNotes 4 but now that GoodNotes 4 is going out the market I’m basically thorn by having to use this app by force. Please fix this simple issue.",0
5016693553,Missing Crucial Features,Sunny해,https://itunes.apple.com/us/reviews/id532346922,5.3.7,2,"Missing Features Present in Older Version:
- Zoom window shortcuts
- Automatic Google Drive backup

What I miss from GoodNotes4 are:
- Quicker menu system (drop down list; no flashy transitions/animations when moving between folders)
- Smaller file sizes on Cloud. I moved files to GoodNotes5 and once they synced to Apple Cloud, these files took more space on Cloud than they did while on GoodNotes4.. it’s strange.

What I do like about GoodNotes5:
+ Dark mode
+ Ability to bring up multiple notebooks at a time",0
5016515381,PowerPoint presenter notes,Ryan Padilla,https://itunes.apple.com/us/reviews/id303681667,5.3.7,1,"I love this app, but I’m being forced to use keynote since I can’t open the presenter notes in this app for slides. If you could please add that feature in, it would be amazing. 
The side scroller doesn’t work so it’s really annoying. There needs to be a better way to type so that it actually stays in the lines, just adding a text box isn’t enough for when I’m taking notes in class.",0
5016042453,Still no upload to One Drive,Olney65,https://itunes.apple.com/us/reviews/id461825605,5.3.7,1,This is a step backwards from GN4,0
5015876232,Good app... if it worked,RocGirl72,https://itunes.apple.com/us/reviews/id226862466,5.3.7,1,"I’m a new user of Good Notes. When I first downloaded it, about 2 weeks ago, it worked great. Since the latest iPad update, it crashes continually. The most recent GN update hasn’t fixed it. I’ll be switching to Zoom Notes, if it isn’t corrected/fixed soon.",0
5014004568,"Issues with Links,  no way to contact Support",Sunshine78,https://itunes.apple.com/us/reviews/id40520079,5.3.7,1,"My links will work.  But after clicking them a few times, they stop and it just goes to full screen.    I have searched all support articles,  I have downloaded Goodnotes 4 to see if its a goodnotes 5 issue.   I am having the same issues across both.    What am I doing wrong?   Can someone please help?   I would love to rate this as 5 star but my frustration level is at a 1.  

How do I contact Support for help?",0
5011745110,Poor Customer Service “Capta” Garbage & Poor Ability to Convert to Text,Loathes Advertising,https://itunes.apple.com/us/reviews/id184125643,5.3.7,1,"DO NOT BUY APP

I obtained this app to convert handwritten notes into text for my case notes.  I expected to be able to do that efficiently, ie an entire document at a time.  The “lasso” is too cumbersome. 

I tried repeatedly to contact “Support,” but all contact is refused without “Capta” which is NOT visible on iPad or iPhone. I expect easy responsive “Support” contact, not calculated intentional impediments.  How do I obtain a refund?

My question:  “Is there a single button, selection etc to convert an entire document at one time?”  If not, I would not have bought the app.

Unless and until these impediments are corrected, DO NOT BUY APP!",0
5009257525,Go to App,MusicOldies,https://itunes.apple.com/us/reviews/id463351903,5.3.7,5,"This app is what I use more than any other app. The flexibility it allows for note taking is fantastic! Not only do I use it daily for random miscellaneous notes and jotting down reminders but also for rapid drafting up of project (furniture, etc) plans, as well as taking notes in class. Truly a great product!",0
5009035120,Undo and redo,Seboyet,https://itunes.apple.com/us/reviews/id548180291,5.3.7,5,It would be good to have the undo and redo buttons appear on the zoomed in interface like goodnotes 4,0
5008908790,Glitch when changing page backround,ay.itz.brandon,https://itunes.apple.com/us/reviews/id729411749,5.3.7,2,I ave been using good notes for about A month now and I love it except today I found A really detrimental glitch that deleted a good amount of my   Notes. I was changing the page backround from wide ruled to blank and it shifted all my words down about a quarter of the way. Well the bottom most part of the page was pushed out of the page and now the words I had there are now gone and I thought I could go back and fix it after I changed all my pages to blank backround. Well I came Back to the first page and there is no way to get back those words so now each page is just missing a quarter of my notes and I needed those to study for my classes. This is extremely saddening to see my stuff just disappear. A,0
5008875460,App keeps crashing,armygreenmama,https://itunes.apple.com/us/reviews/id101780255,5.3.7,1,This was working great but now I kind of want my money back.  It’s been crashing and freezing and not letting me import files.,0
