review_id,title,author,author_url,version,rating,review,vote_count
3662960232,希望恢复撤销的快捷按钮,elonkou,https://itunes.apple.com/cn/reviews/id818494057,5.0.1,5,感觉墨水算法的改进使得书写更自然了，感应度应该也调整了，这样手不至于过酸。总之5比四的提升很大，尤其是阅读模式和书写模式的分离，图片插入的优化，文件功能，都非常赞。唯一的小缺点是取消了在书写框上边缘的前进和撤销按钮，这导致对于写错的东西修改的时候，手要从左下角滑倒右上角，横穿整个屏幕，比较不方便，希望恢复这两个按钮的位置。另外，书写框好像会自动调整，会出现一个可以点击切换位置的框，实在不明白这个框干嘛的，写到一行右边的时候这个框就会出现，希望能改进一下，自动换行还是关闭吧，因为你永远不知道用于在用什么样的顺序写作。。。最好赞一个，希望越来越好,81
3652250609,居然砍掉了书签功能，很不爽,DM_ML,https://itunes.apple.com/cn/reviews/id414932543,5.0.1,5,新版本功能上有略微增加吧，不过我感觉都是些无关痛痒的功能增加。但是居然把原来4里面的书签给砍掉了，改成了收藏夹，差评。本来书签可以自定义名称，文字的话我一眼就能找到自己需要的页面，现在改成了页面缩略图形式的收藏夹，很不直观好么，找想要的内容还要看那么小的缩略图，真是不懂开发人员什么想法。,9
3667060907,给五星，相比于4有提升，但是有问题需要改进一下,CoachHarryCao,https://itunes.apple.com/cn/reviews/id295765409,5.0.2,5,"笔记内部放大小窗口还是希望像4一样，可以切换笔的颜色，以及撤销和重做。同时自动换行现在不知道在哪里取消。
图形工具没以前好用，有时候画一个框会变成一条直线了
添加文字的体验没有4好了
希望尽快改进出更新吧",13
4323438743,很多细节还有待改进,我学不完了,https://itunes.apple.com/cn/reviews/id884529824,5.1.1,4,这一版的书写框更适合英文，写中文时有点过窄了，不知道为什么抛弃上一代在书写框上可更改钢笔颜色的设定，现在换颜色很麻烦，在文件夹界面书封面不知道为什么会不时变大变小很不整齐，但退出重进会恢复一致大小，还有换色的三个圆形也会有大小不一的现象需要重新点击才会恢复，以及双指滑动页面时十分不顺畅，在4上就没有相应的卡顿感，这是我这两天用下来的一些小建议希望能改进,5
3939980203,顶部占用空间大,brant-ruan,https://itunes.apple.com/cn/reviews/id686674743,5.0.25,5,"相比5刚出来时已经好用多了，有一个问题是顶部占用空间挺大，导致书本和笔记本身看起来比4明显小，看到也有其他朋友提出这个感受，希望开发者能够把顶部第二行选项使用类似于4或者其他方式收纳起来，或者设置一个阅读笔记时不一直显示，需要时从顶部或侧方再拉出等等。总之，希望能够获得一个更加沉浸的阅读学习体验。

谢谢你们开发这么好的应用。",32
4911772529,给开发者一个划时代的创意,草根路,https://itunes.apple.com/cn/reviews/id179739696,5.3.3,5,"首先肯定你们开发的软件很优秀，本人从2代开始就用你们开发的这个笔记本，如今5代了，在书写方面确实大有进步，方便了用户，很多功能也优于其他同类软件。
但，纵观所有手写类软件都没有一个功能：单张纸样式的可变性，如我选择一张空白没有横格的纸，在书写过程中，需要该张纸某部分有横格，或者我在一张有横格的纸上写字，需要在该张纸上手绘图，但在有横格的纸上的手绘图总是不得眼。
你们若能将单张纸实现局部自由变换样式，我想你们的产品将是更上层楼，更方便用户使用。起码本人非常期待能有该功能。
望开发者能关注到忠实用户的建议和创意。",2
4109489847,一些关于使用的小建议,有生之年能用到这个功能吗？,https://itunes.apple.com/cn/reviews/id651281413,5.0.31,5,"软件非常的好用，最喜欢的是在看外文的时候提供软件内翻译。  
有个小想法不知道有没有可能被采纳。就是可不可以添加一个功能：
给文件里的具体字符或者自己做笔记添加的字符  加上一个类似链接的东西，可以直接点击跳跃到相关联得页面。  理解为书签功能具体到指定的字符。这样会方便学习复习，提高效率。
望采纳。很喜欢得一款软件",2
4600676304,整体用起来还不错,TimoSando,https://itunes.apple.com/cn/reviews/id740320236,5.1.6,4,"林林总总用了四五个月时间，基本可以满足记笔记的需要。软件对于字迹的优化以及用过橡皮自动恢复笔触的功能很贴心。但不知是否可以在知识整理上再有所突破。

此外，非常非常希望开发团队可以把工具栏设置成可以放在屏幕左侧或右侧，这样就更像笔记本不挡视野并且方便左利手右利手。另外添加新页面不是很方便，要拉动弹一下才可以，希望更像是翻书的感觉，并且不要一弹就到新的一页中间，和上一页接连处更合适。",2
3772790711,不知道为什么有些好用的功能没有继承,goanddown,https://itunes.apple.com/cn/reviews/id515130873,5.0.12,5,"新增的图片裁剪，笔的设置，垂直滑动都很喜欢，但不知道为什么4里非常好用的功能删掉了呢？
比如书写框内我不能改变笔的颜色了，而且导出的问题也很难过，写笔记的时候我很喜欢用黄色的底色，老版可以直接导出白色但是带有笔记模版的横线或者方格的彩色笔记，这样可以直接打印出彩色的笔记，方便查阅。可是现在我只能导出黄色底的笔记？而且即使我更改模版为白色，一次也只变化一页……能够恢复直接导出去除底色的彩色笔记pdf功能吗？",6
4839455776,希望可以在图片上编缉,林间迷鹿,https://itunes.apple.com/cn/reviews/id1078370114,5.3.1,5,用来记笔记和整理很好用也可以存储和导出文件。不怕文件丢失有一点小缺憾是没法在图片上直接编缉 只能在图片上覆盖一层文字 但如果用于记笔记的话还是很推荐的。还可以用于PPT演示而且还可以自定义自己喜欢的颜色。作为刚开始使用的那我觉得还是比较满意的,0
3712564317,为什么一直闪退？要是能调整文本框文字的行距就更棒了！,特特兔,https://itunes.apple.com/cn/reviews/id480817115,5.0.6,4,"用了一天感觉很不错，在文稿上做笔记很清晰
但是，用着用着突然闪退，打开后一片空白，太惊险了，以为我写了一个多小时的笔记全没了。好在过了段时间就恢复了，但是闪退和空白卡顿的情况时常出现，真的很担心突然之间写的东西全没了！
增添大段文字时，想用文本框打字输入，但文字和模板中纸张横线无法对应真的是很难受了，不知道是否可以增加调节文本框行距这一功能呢？让文本更美观",6
