review_id,title,author,author_url,version,rating,review,vote_count
5028180020,Slow importing,MsKindy,https://itunes.apple.com/ca/reviews/id288552781,5.3.7,3,The importing process seems to take forever whenever im trying to add new templates and files into the app.,0
5013100621,Good rate,ari_mercia,https://itunes.apple.com/ca/reviews/id1091437647,5.3.7,5,I love this thing so much how we can do a lot of stuff. Thank you so much for making this.,0
5011809712,Exceptional versatility,Frank Law Office,https://itunes.apple.com/ca/reviews/id144586452,5.3.7,5,Money well spent.  They have ironed out any bugs and it keeps getting better.,0
5010085242,超好用的,Ringo-rainy,https://itunes.apple.com/ca/reviews/id1091431966,5.3.7,5,用了就知道 文件管理希望推出层级结构 note界面增加给导入的PDF部分截图，那就完美了,0
5001181358,Can’t close a notebook on iPhone,Photobrush73,https://itunes.apple.com/ca/reviews/id116388748,5.3.7,4,I love this on my iPad but trying to click the x to close a notebook to access another on iPhone doesn’t work.,0
4994775325,Export without table of contents,tableofcontents,https://itunes.apple.com/ca/reviews/id834035080,5.3.7,1,"Could you guys add function when we export it to pdf file, the table of contents never appear please fix!!!!",0
4986408249,Glitchy and functions not working,plaanner boss,https://itunes.apple.com/ca/reviews/id1036138633,5.3.6,1,"So lately this app isn’t working the lasso tool won’t work , links won’t work., copy/paste functions won’t work 
Please fix ASAP",0
4967595999,So many bugs. Goodnotes 4 is much more reliable.,Aramulia,https://itunes.apple.com/ca/reviews/id122753439,5.3.6,2,"I’ve been using Goodnotes 5 now (upgraded from Goodnotes 4) for two months so that I could properly give it a trial. I made the switch because I’ve been dreaming of vertical scrolling for years. What I’ve noticed is that they seem to have fully rewritten the app rather than adding more features to Goodnotes 4. But they did it so hastily that they’ve left tons of bugs in the UI. Just a couple examples:
- overlapping elements when my keyboard is displayed so that I can’t select certain things (e.g. colours from the colour palette)
- custom text colours revert back to the default after 1 use
- not being able to use blue text colours until I click the red one first
.... and the list goes on.

I’ve waited years for Goodnotes 5 to come out, and with that substantial time as well as the time spent in beta, I expected a higher quality product.

Initially I was optimistic that updates would come out to fix these bugs, but the app has been out for 10 months now and updates are scarce and haven’t been addressing bugs. I really think Goodnotes 5 needs to take a break from adding more features and instead work on improving the quality of its existing ones.",0
4957441547,No 3rd party stylus support,Gabi12349897,https://itunes.apple.com/ca/reviews/id243294631,5.3.6,2,Layout is nice. When I upgraded I wanted to use my adonit 3rd party stylus only to discover I couldn’t because there is no support for any other stylus appart from Apple Pencil! DO NOT UPGRADE IF YOU DO NOT OWN APPLE PENCIL.,0
4956564758,Honest Suggestions from a Real Student,Mooshoo Man Mild,https://itunes.apple.com/ca/reviews/id220357409,5.3.6,4,"Hello,

I'm in love with this app, it is great for writing notes being a student at the University of Waterloo. However, being a student, I do have some suggestions that would make notetaking way better on this app.

1. Ability to customize the toolbar: Having more than one tool available at once. For example, having more than 3 colours available at the top would be great. An ability to just drag and drop your frequently used colours into the main toolbar so you don't have to go into the colour section every time you need to switch. The same can be done with pens. 

2. Graphing and Shape insertion: I like the ability to draw and it automatically decide the shape. But more often than not, it doesn't get the shape right. I would love a section where I can choose what kinds of shapes I can insert, and just manupulate them with the pencil. Having a set of axis to choose from would be amazing as well, X,Y and X,Y,Z. Things like that to make drawing graphs easier!

3. A ruler! Like the one apple has on their notes app. You can move the ruler on screen and draw straight lines as you wish. Being shaky, its hard to get the straight lines right, so a ruler like apple's would be absolutely game changing. 

Seriously, I'm a student that uses this all the time, and I'd be glad to give you any input on what to fix and add! This is a fantastic application for writing notes, its brilliant! But there are a lot of aspects that I wish were included.

Don't hesitate to get in contact with me, I give honest reviews from a student's perspective. Your app is mostly being sold to students, so why not listen to one first hand? Feel free to contact me, I'd love to give input. I really do love this app. 

~Jacob C.",0
4956239074,Zoom out more,Kkskskskskksks,https://itunes.apple.com/ca/reviews/id376227770,5.3.6,4,Really good writing experience. However I’d definitely like the opportunity to zoom out more on a document without going into thumbnail mode.,0
4951833674,Good but some flaws,BBrie 45,https://itunes.apple.com/ca/reviews/id185905875,5.3.5,4,Hi really like the organization factor and the pen and highlight options but I don’t like how I can’t use the built in text to speech software to read out PDFs. This makes me not able to use this app as I would like it to. As I am visually impaired and need that feature,0
