review_id,title,author,author_url,version,rating,review,vote_count
3786251738,Please bring these features back!,mylikeyourlove,https://itunes.apple.com/us/reviews/id207792389,5.0.12,5,"This app really does move forward in the right direction, but I was so disappointed to see that the palm rest feature and the ability to name the bookmarks are gone. I rely on these features heavily because I use this GoodNotes as my sole note taking app. 
I’ve also noticed that the app will often turn pages blank if you delete some pages in an upload. When I upload PDFs or power-points, I can’t delete any of those pages without running the risk of them turning into blanks. The same occurs with pictures. I can no longer drag and drop in pictures, because they will disappear completely. The only way to avoid this is by saving the photos I’ve selected in my camera roll. Only, then do the images stay. There is a glitch when deleting pages. After about 20 or so pages, the app scrolls away from the current location and will not return to its former place. This is a bit frustrating when deleting multiple pages.
There is also a difference in lagging between the newest iPad version released in November 2018 and the version released much earlier in the year. I found it much harder to work on my 12.9 than my 10.5.
The upgrades are amazing and I would like to see a voice recording function. A drag and select feature for deleting or exporting, or the ability to be able to delete/export by page numbers like you would for printing from a computer. These would be cool, but I’d MUCH rather have these problems fixed before adding new features.",18
3854685036,Good notes 4 performs better than Good notes 5,Firstviceroy,https://itunes.apple.com/us/reviews/id35421569,5.0.20,5,"I am writing this review to help the developers and potential buyers. First I’m providing this review in March 2019. Things may change later so if you are reading this review you should keep the date and version number in mind. 5.0.20. 
We are a large builder which use Blue beam, Procore, “go to meeting” and other related industry software. We found that Good notes 4 was simply the best vehicle for note taking and plan markups available. It truly was a “five star app”. We could be on a “go to meeting” with 15 consultants on a conference call and annotate plans instantly. (What I mean is hand write changes on the pdf plans to give direction. Not edit DWG drawings.) It was fast easy and simple. Superior to other products out there, even the industry specific ones.
Now, with Good notes 5 the layout and folder structure have been improved. But, there is a big problem. If we open a set of plans and try to zoom in, the plans pixelate. Plus take an in ordinate amount of time to gain focus. Thus, most of us have stopped using this program. I have Good notes 4 and have gone back to it. I. Don’t know. If the developer is aware or working on a fix but it was a great program. If the developer is aware hope you can fix. I will check the App Store for updates.  Will mark as 2.5 stars and revise rating if able to remedy problem. Good luck.",8
4222140019,Best App Out There for Writing & Drawing with Apple Pencil ESPECIALLY,jsherrer,https://itunes.apple.com/us/reviews/id767591543,5.1.1,5,"I downloaded several different apps that were free for note taking and or drawing in notebooks, etc. After not being satisfied with any of them, I decided to pay for this one. It is so worth the price! You can easily organize notes and notebooks while customizing them for whatever you need! The Apple Pencil works flawlessly as if you are using real pen and paper. I use the 1st Edition Apple Pencil with my 2019 iPad. One of the best things about this app is the fact that you can set it so that it does not capture anything from your hand or palm resting on the screen and allows you to still use your fingers to zoom, scroll through, and navigate the app all while still connected to the Apple Pencil. Also, it can literally READ and SEARCH your own handwriting so you can find where you left a certain note on a page. I have found that it this feature is very accurate! You can also customize your notebook covers, create outlines for easy navigation throughout a notebook, and you can create folders to organize each notebook even further. My only suggestion to the developers is to make it easier to get different templates for pages/covers and also allow those pages to have more background colors than just yellow or white.",6
4144070721,Makes Doing Work a Pleasure!,Kem 86437,https://itunes.apple.com/us/reviews/id531366423,5.0.32,5,"Thank you GoodNotes! Since I’m an old person of 35 years - it took a few college student vlogs and some practice before I could really get to appreciate all that this app can do...but that little bit of time was SO WORTH IT! Your app rocks. YOU HAVE BROUGHT JOY BACK INTO MY WORK LIFE! Seriously though, I’m enthusiastic but not sarcastic on this point. I work with boring documents/sit in LONG meetings (that go on for days on end) and have to take copious notes...and thanks to GoodNotes I can be efficient&creative while having fun highlighting my documents with rainbows of any colour I like, and taking notes that are both fun to write&read afterwards, as well as pack maximum info/images into a single page...plus, my past life of piles of notepads and sticky notes has been left in the dust where it belongs. THANK you for saving my shoulder from breaking off with a stupid/heavy briefcase, and for making me smile while I create the most beautiful notes I’ve ever taken of some of the most boring subjects I’ve ever had to keep awake and pay attention too. GoodNotes has probably played a significant role in my ability to excel at my job (and maintaining my sanity whiles getting it done). Cheers!",0
4919287486,"love it,  but a couple concerns",nanagiwa,https://itunes.apple.com/us/reviews/id919346450,5.3.3,4,"Love the app, convenient for college and holds a lot of storage, I wish moving around pages could be easier. And the ball pen seems too stiff, fountain pen is a little awkward to use, and the brush pen is fine, but again the pens are something I need to get used to. I wish the eraser marks could have an option to be smaller, and not erase a whole line but exactly what my pen touches. So pens are not as fluid as it could be and may make your handwriting either better or worse. Zoom ins are great and resizing also never pixelates my writing, which I LOVE. I never write reviews, so I hope the concerns I listed will be considered and that this review helps those deciding whether or not to use the app. I wish I could download it to my computer without paying extra so that I can see both on my iPad and computer. For an app meant for taking and saving notes, it is an easy and great app to use, but pens are hard to get used to.

If you are a high school student, digital note taking is okay, but it honestly isn’t necessary and teachers and classmates usually feel weird about it. In university this app is perfect since in my classes there is a lack of space for desks and so many places to walk to so the portability of a tablet is more useful then (this app also allows for split screen which is convenient)",0
4941910950,Zoom window functions!,Jennuine GoodNotes Customer,https://itunes.apple.com/us/reviews/id3971045,5.3.3,3,"I like all the added features, and i sincerely appreciate the infinite folders and sub folders feature, but what happened to multifunctional tool bar in the zoom window!? It’s missing the other buttons from the original toolbar in the zoom window. I’ve owned GoodNotes ever since it was first released, thus, I am very fluent in navigating the app. I have recommended it to everyone I know, and have gone completely paperless because of it. I am eternally grateful to GoodNotes. But with this new update, I really needed the zoom window tool bar before it was even added to the first GoodNotes, and it has been a dream come true ever since it was added, but now it has been taken away in Goodnotes 5. I really hope the toolbar is reinstalled soon. The undo and redo buttons, and the three colors and the eraser were all apart of the zoom window, and much more convenient than reaching to the top of the screen every time I had to undo a pen stroke. I don’t even want to consider using GoodNotes until the zoom window is copied from GoodNotes 4. While it may seem like a silly feature, it made the app 100% more useful to me. I hope this is taken into account and an easy fix to to release soon. 
Thank you, 
Your original customer

Also, your textboxes are very persnickety and glitchy, please, please fix!",0
4711672404,"Please fix the zoom function, moving screen, and straight lines",Taisaacs95,https://itunes.apple.com/us/reviews/id483861824,5.2,1,"The ""automatic zoom"" feature is turned off but I still have this issue where the screen moves while using the text box function and keyboard.

I don't see very well and I cannot write for very long. I am an artist and own the Apple Pencil but most of my note taking is done via keyboard and textboxes. To input notes, I take a small portion of the screen and zoom into it. However, when the keyboard appears, the screen moves to the middle of the document? You can no longer see what is going on. Especially if you are in putting text boxes near the bottom if the screen. It's annoying. I wish this app would give a work space similar to procreate, where you could zoom in and out of any corner of the page.

Also, the straight line function is no longer disability or shaky hand friendly. For various reasons,I cannot draw in a straight line or make perfect circles, blocks, etc. The straight line function was great because it didn't matter how shaky my hands and body got, it would be a straight line. It was a really stable app. But now GoodNotes 5 no longer corrects lines as strictly. Sometimes it corrects lines, other times it doesn't. Maybe they assume I'm drawing or am purposefully making obscure lines and shapes. But I'm not. GoodNotes was once a great option for assistive tech but not anymore. Please give people the option for strict line correction.",0
4187504513,Love Hate relationship,Dfman762,https://itunes.apple.com/us/reviews/id470420951,5.1,1,"I am a big time user of GoodNotes. As a student i spend about half my day on goodnotes every day for the past 2 years. I absolutely love the app. I waited a really long time for the 2 major updates that came earlier this year. Those are the universal search tool as well as the introduction of unlimited hierarchy. I am a major fan of both updates and they both make my use of the app much more productive.
With that being said the ease of use with the new app has gone significantly down since the update. At first i thought with in 2 to 3 weeks they would work out the kinks and bring it back to standard but its been 4 months now and it hasn’t happened. One thing i sorely miss are the keyboard shortcuts that used to be available in GoodNotes 4. They are gone from GoodNotes 5 and have never been replaced. Besides for that the “smoothness” of GoodNotes 5 has just never been the same as 4. The crashes and just plain unstable use that haunted the app at launch are for the most part gone and the app can now be relied upon again for every day use however i still use 4 as much as i can because it is just so much nicer to use than 5.
I really hope the developers continue to work on bringing GoodNotes 5 back to the standard of GoodNotes 4. The two big updates are a major addition and if the rest of the app comes back to the level of 4 there will be no app that can compete in this AppStore.",1
3661325830,"Excellent Search Improvements, Backup options limited",powerwriter8,https://itunes.apple.com/us/reviews/id18220413,5.0.1,4,"I have been using Goodnotes for extensive note taking during graduate school. Version 5 keeps many of the aspects that have made it my favorite note taking app, but again this version is not quite perfect. The best improvement from version 4 is the document search feature, which includes your handwriting. I also enjoy the continuous scroll feature. Thank you, developers! On the downside, version 5 does not seem to have the diverse backup options that were available in version 4. I had been using Dropbox since I work on many devices that are not made by Apple, and I liked to be able to access the up to date backup from anywhere. Now, however, iCloud is the only backup option. Please make the other cloud sync services available. One feature that was carried over without change from version 4 but I hope to see updated in version 5 is the 3 size eraser. You can make the pen very fine to write small (which I love), but you can’t make the eraser very small to make fine tuned corrections. A few more small eraser options are needed. I would also like to see version 5 create an option to open 2 notes side by side (similar to the feature in Notability).",8
3682040625,Meh,Shanester95,https://itunes.apple.com/us/reviews/id168858464,5.0.3,5,"I think I will stick to GoodNotes 4. It’s not a bad update and it looks nice. I am sure I would get used to the layout after using it a but but some things are gone and new things that are highly requested aren’t here yet. There is a place for outlines in the thumbnail view in a document but I can make a new outline. When I imported my notebook from 4 I had bookmarks that aren’t there anymore. The bookmarks have changed to favorites which show up as thumbnails and I need them as the outline list like in 4 but can’t add that now. If I unfavorites something that was named from 4, it doesn’t allow me to rename it. This app still doesn’t have a way to add hyperlinks attached to texts or shapes or strokes are whatever, to other pages in the document which I really need. So I guess add hyperlink ability (if there are already hyperlinks in the document you import, you can still use them if you turn on touch mode, but you can’t add any new ones), fix the bookmarks/outlines/favorites situation to work the way it should, and then just to be picky, why does the view change when I go into touch mode... I don’t like that either. Make it like in 4 where it doesn’t change anything in the view",0
4818706920,"Great app for students, or everyone. Would be nice if there was an option for black paper.",VictoriaSilvis,https://itunes.apple.com/us/reviews/id516531961,5.2.3,5,"Hey developers of GoodNotes, I’ve downloaded your app for note taking and educational purposes. I’ve been using it for a little while and I began to fall in love with GoodNotes for note taking. The features that caught my eye is personalizing your own notebook covers, and using your Apple Pencil to flawlessly take notes with palm rejection, and pressure sensitivity. 

Pressure sensitivity and palm rejection is a big deal for me, which is why I have the Apple Pencil. What I would love to see is color options for paper such as black paper, and I’d love to sometimes remember those days of using a black board for chalk and write everything down. It would be nice if you add bunch of colors including black for taking unique, and odd looking notes. 

And overall, Goodnotes is just getting better with students or people going paperless by using their cloud storage of choice for importing their notes, and data, and being able to help the environment by using less paper using the iPad. I’m glad you made this app and hoping you keep this app going on as you make more future updates.",0
3661548508,It’s OKAY.,Kirbsley,https://itunes.apple.com/us/reviews/id531104468,5.0.1,1,"So. The new Goodnotes 5 is OKAY. I actually really don’t like it. It has some new features that I do like and enjoy but, I prefer the older Goodnotes 4. 
Firstly, it seems to me that the sensitivity or the palm rejection on this version isn’t as good as the 4. Every time I am writing my page moves or “jumps” and I never experienced that with the older version. Also, the beloved Zoom box is TERRIBLE on this version. I use the zoom box all the time on the GN4 - it zooms in perfectly so I can write my notes neat and the transparent “blue box” carries on to next space on the sentence so I don’t lose my spot while I’m writing and then, continues down perfectly to next sentence. On GN5 it does not do that. Instead, of moving over to the next space of the sentence, it jumps down to other sentences and I have a whole gap of space on my current sentence. It also sometimes, jumps down a few spaces or will even move on to the next or previous page! 
I honestly feel like the newer version has too many bugs and I can’t enjoy it at all considering the fact that I do appreciate some of the newer feature like the folders, the ability to erase just the highlighter, the new page and cover options, and the pen options. 
I’m also really disappointed about the lack of the ability to view multiple documents simultaneously or side by side. 
Just an over all disappointment. I will continue using GN4 for my note-taking.",15
3711077907,"I like the new features, but there are lots of bugs.",lordbeautifulzoey,https://itunes.apple.com/us/reviews/id437363025,5.0.6,2,"As someone who loved GoodNotes 4, I was very excited for the transition over to number 5. First, I must start off by saying that I really enjoy the new formatting and some of the new features they’ve added such as being able to move text around with the lasso tool or adding the Insert a Picture feature right on the tool bar. But, I’ve noticed a lot of bugs since transitioning; the app crashes on me several times a day and no matter what I set the palm rejection sensitivity to, it still confuses my palm with my fingers. For example, if I use the zoom in text box feature while writing and it suggests a new place to start, as soon as I lay my hand back down to begin writing, it mistakes my palm as my fingers and moves the screen around causing many random scribbles and not legible letters. I use this app primarily for journaling and note taking which makes it inconvenient when the app shuts down or interferes with my writing. Additionally, the vertical page scrolling is still very glitchy even though the newest update was supposedly supposed to fix that. I’ve added too many things to GoodNotes 5 to convert back so I guess I just have to wait until they fix all the bugs. Like I mentioned, the new features are nice, but they don’t outweigh the cons. Shouldn’t have transitioned over.",6
3728934300,GoodNotes 5 is Improving Significantly,NesPro54,https://itunes.apple.com/us/reviews/id270156138,5.0.7,5,"Since mid-January, Goodnotes 5 have been getting updates consistently. Now it is almost flawless. 

Goodnotes 5 is definitely better than Goodnotes 4 --> The management of files is the biggest winner for me. Now I can organize my files depending on projects or topics using the unlimited multiple folder structures. Now I use it exclusively, whereas before I was using Notability and Goodnotes 4 depending on my goals. If I was reviewing engineering plans (page size: 22""x34""), sketches (page size: not letter sized), or reviewing large files with bookmarks, then I was using Goodnotes 4. If I wanted a quick and short note (less than 5 pages), then I was using Notability due to the vertical scrolling; but Goodnotes 5 supports this feature now. 

Goodnotes 5 really shines with the bookmarks, supporting different page sizes, vertical scrolling, and now the management of files. Still waiting: I""m looking forward to get Goodnotes 5 on my Mac and eventually seeing two notes at the same time when using my iPad. The latter is less of an inconvenience for me because I'm usually working with my Mac and iPad at the same time.  Goodnotes 5 on my Mac is a must.",2
4914860873,My favorite notes app with just one downside,Zadron Xion,https://itunes.apple.com/us/reviews/id1061544856,5.3.3,5,"There are only two decent notes app for iPad out there: Notability and GoodNotes. Both have everything that a notes app should have but both have also have a single downside that is pretty much the only deciding factor for which one would prefer. GoodNotes can only sync to iCloud and does not sync to any other cloud service but Notability can sync to a multitude of cloud services. I chose GoodNotes over Notability because Notability is messy with its file system. In Notability, you cannot put folders within folders which is really annoying because it makes it impossible to sort out my notes by semester, subject, hw or lecture, etc. With GoodNotes I can sort out and organize my notes using folders within folders which is far more important than being able to have it automatically sync to Google Drive. If this app could sync to Google Drive, I would give it 5 stars. There are also a few very minor bugs too but they don’t really hinder me whatsoever so I’m not complaining. Great app! Make it possible to sync with Google Drive and this will by far be better than Notability!",0
3670182114,A Great Upgrade,kobster66,https://itunes.apple.com/us/reviews/id167384953,5.0.2,5,"Upgraded from GoodNotes 4. I read the other reviews before updating and noticed someone said their Apple Pencil lags. I haven’t had any issues with this app. The file organizer makes things better. The biggest improvement for me is having the pages scroll vertically instead of horizontally. I like being able to choose the type of pen and the fact that the hi lighter can automatically hi light a perfect horizontal line. The look is updated and more modern. The search function works well. I’ve had no issues and will definitely be using this over GoodNotes 4. I like that they added more paper styles but still no engineering paper unfortunately. 

That being said, there still are some features from OneNote that I would like to see. When importing photos, OneNote allows you to define the 4 corners you want, and it will straighten the image which is useful if you took a picture from an angle. OneNote then can turn the photo into black and white with increased contrast similar to a PDF scanning app. OneNote is also a bit better at adding typed text and gives a lot of options similar to Word, whereas GoodNotes is more basic.",3
